Record ID,region,PopulationServed (Q5),PublicorPrivate (Q6),PublicOwned (Q8),PublicOwned (Q8SPECIFIED_4),Private (Q9),Private (Q9SPECIFIED_5),CorporatehealthsystemSupport (Q10),ServicesProvided (Q11_1),ServicesProvided (Q11_2),ServicesProvided (Q11_3),ServicesProvided (Q11_4),Compensation (Q89),VolunteerStaffCompensation (Q14_1),VolunteerStaffCompensation (Q14_2),VolunteerStaffCompensation (Q14_3),VolunteerStaffCompensation (Q14_4),VolunteerStaffCompensation (Q14_5),VolunteerStaffCompensation (Q14SPECIFIED_4),UsingEMRs (Q15),CompensationEMSstaff (Q16),WorkforceSustainability (Q76),ActiveStaff (Q18),RecruitmentPlan (Q19),RecruitmentofNewStaff (Q20),CrossTraining (Q21),Obstacles (Q22_1),Obstacles (Q22_2),Obstacles (Q22_3),Obstacles (Q22_4),Obstacles (Q22_5),Obstacles (Q22_6),Obstacles (Q22_7),Obstacles (Q22_8),Obstacles (Q22_9),Obstacles (Q22_10),Obstacles (Q22_11),Obstacles (Q22_12),Obstacles (Q22SPECIFIED_12),RetentionStrategy (Q23),ExistingStaff (Q24),Obstacles (Q25_1),Obstacles (Q25_2),Obstacles (Q25_3),Obstacles (Q25_4),Obstacles (Q25_5),Obstacles (Q25_6),Obstacles (Q25_7),Obstacles (Q25_8),Obstacles (Q25_9),Obstacles (Q25_10),Obstacles (Q25_11),Obstacles (Q25_12),Obstacles (Q25_13),Obstacles (Q25_14),Obstacles (Q25SPECIFIED_14),Leadership (Q26),Managers (Q27),DifficultyManaging (Q28_1),DifficultyManaging (Q28_2),DifficultyManaging (Q28_3),DifficultyManaging (Q28_4),DifficultyManaging (Q28_5),DifficultyManaging (Q28_6),DifficultyManaging (Q28_7),DifficultyManaging (Q28_8),DifficultyManaging (Q28_9),DifficultyManaging (Q28_10),DifficultyManaging (Q28_11),DifficultyManaging (Q28_12),DifficultyManaging (Q28_13),DifficultyManaging (Q28_14),DifficultyManaging (Q28_15),PercentageofShifts (Q30),Shifts (Q31_A_1),Shifts (Q31_A_2),Shifts (Q31_A_3),Shifts (Q31_A_4),Shifts (Q31_A_5),Shifts (Q31_A_6),Shifts (Q31_A_7),Shifts (Q31_A_8),Shifts (Q31_A_9),Shifts (Q31_A_10),Shifts (Q31_A_11),Shifts (Q31_A_12)
635997820423475360,West Central,"2,500 – 4,999","Public owned or operated (e.g. city, county authority or joint powers board)",Other,Owned and operated by 6 townships and the city of Parkers Prarie,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,Yes,Same,No,Decreased,No,Yes,No,-,-,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,-,Inadequate pay or benefits,-,-,-,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,-,Certification is too difficult to maintain,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,-,-,-,-,Certification requirements for the staff,-,-,-,-,75-99%,-,-,-,-,-,-,Weekdays,Weekends,-,Weekdays,Weekends,-
635997954123669310,West Central,"5,000 – 9,999",Private or other non-profit owned or operated,NA,NA,Sovereign nation,NA,No,Basic life support,-,Part-time advanced life support,-,Paid; hourly wage or salary,-,-,-,-,-,NA,No,Better,Yes,Decreased,No,Somewhat,No,Lack of interest,Lack of availability,Lack of trained candidates,-,-,Training programs are too far away,-,-,-,-,-,-,NA,No,Never,Age: Older crew members retiring,-,-,-,-,Lack of recognition,-,-,-,-,-,-,-,-,NA,Yes,No,-,-,Budget development,-,-,-,-,-,-,-,-,Maintaining updated technology,-,Maintaining updated technology,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635992596545069019,West Central,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,Yes,Unknown,Yes,Size of the active staff has not changed,Yes,Yes,Yes,-,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,Lack of recognition,Community is too isolated,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,Budget development,-,Staffing the schedule,-,Continuing education requirements for staff,Maintaining equipment,-,-,Certification requirements for the staff,-,Policy development and enforcement,-,-,75-99%,-,-,-,-,-,-,-,-,Holidays,Weekdays,-,Holidays
636003212963217238,West Central,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,No,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,Yes,Same,No,Decreased,No,Yes,Yes,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,No,No,Recruitment,Retention,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,25-49%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635987449557416746,West Central,"Less than 2,500",Private or other non-profit owned or operated,NA,NA,Non-profit,NA,Yes,-,-,Part-time advanced life support,-,Combination of volunteer and paid staff,-,Staff are paid by the hour on a run,-,-,-,NA,Yes,Better,Yes,Increased,No,Somewhat,Yes,-,-,-,Training programs are too time consuming,-,Training programs are too far away,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,Weekdays,-,-,Weekdays,-,-
635997878774622059,West Central,"2,500 – 4,999",Private or other non-profit owned or operated,NA,NA,For-profit / private company,NA,No,-,Advanced life support,-,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,-,Staff are paid a flat rate per run,-,-,NA,No,Same,No,Decreased,Yes,Yes,No,Lack of interest,Lack of availability,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,-,Inadequate pay or benefits,-,Too many runs or transports,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Always,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,Certification is too difficult to maintain,Inadequate pay or benefits,Limited advancement opportunities,-,Community is too isolated,Employer does not allow staff to leave work for a call,Too many runs or transports,-,Dissatisfaction with EMS administrator/owner,-,-,-,NA,No,No,Recruitment,-,-,Managing staff,Staffing the schedule,-,Continuing education requirements for staff,Maintaining equipment,-,-,-,Maintaining updated technology,Policy development and enforcement,Maintaining updated technology,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,Weekdays,Weekends,Holidays
635997153945821470,West Central,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,Hospital,NA,Yes,Basic life support,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Unknown,No,Decreased,Yes,Yes,Yes,Lack of interest,-,Lack of trained candidates,Training programs are too time consuming,Training programs are too expensive,-,Inadequate pay or benefits,-,Too many runs or transports,-,Childcare responsibilities,-,NA,Yes,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,Limited advancement opportunities,-,-,Employer does not allow staff to leave work for a call,Too many runs or transports,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,-,-,-,-,-,-,-,-,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
636003169532629156,West Central,NA,"Public owned or operated (e.g. city, county authority or joint powers board)",Other,Joint Powers board owned by 3 cities and 13 townships,NA,NA,Yes,Basic life support,Advanced life support,-,Specialized life support,Combination of volunteer and paid staff,-,-,-,Other payment schedule (describe):,-,Staff is paid on call at one level and paid by the hour at another level.,No,Worse,Yes,Increased,Yes,Somewhat,Yes,-,Lack of availability,-,Training programs are too time consuming,-,-,Inadequate pay or benefits,-,-,-,Childcare responsibilities,-,NA,Yes,Sometimes,-,-,-,Inadequate pay or benefits,Limited advancement opportunities,-,-,-,-,-,-,-,-,-,NA,Yes,No,-,-,Budget development,Managing staff,-,-,-,-,Billing and reimbursement,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635985895131256715,West Central,"15,000 or greater",Private or other non-profit owned or operated,NA,NA,For-profit / private company,NA,Yes,Basic life support,Advanced life support,-,-,Paid; hourly wage or salary,-,-,-,-,-,NA,No,Worse,Yes,Size of the active staff has not changed,Yes,Yes,No,-,-,Lack of trained candidates,-,-,-,Inadequate pay or benefits,-,-,-,-,-,NA,Yes,Sometimes,-,-,-,Inadequate pay or benefits,Limited advancement opportunities,-,-,-,-,-,-,-,-,-,NA,Yes,No,-,-,-,-,-,-,Continuing education requirements for staff,-,Billing and reimbursement,-,Certification requirements for the staff,-,-,-,-,100%,Weekdays,Weekends,-,Weekdays,Weekends,-,Weekdays,Weekends,-,Weekdays,Weekends,-
635997189213207199,West Central,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,For-profit / private company,NA,No,Basic life support,Advanced life support,-,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,Yes,Size of the active staff has not changed,Yes,Somewhat,Yes,-,-,Lack of trained candidates,Training programs are too time consuming,-,-,Inadequate pay or benefits,Too few runs or transports,Too many runs or transports,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,Limited advancement opportunities,-,-,-,Too many runs or transports,Too few runs or transports,-,-,-,-,NA,Yes,No,-,-,-,Managing staff,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,100%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635997188026701653,West Central,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,For-profit / private company,NA,No,-,Advanced life support,-,-,Paid; hourly wage or salary,-,-,-,-,-,NA,No,Same,No,Decreased,Yes,Somewhat,Yes,Lack of interest,Lack of availability,Lack of trained candidates,-,-,-,Inadequate pay or benefits,Too few runs or transports,-,-,-,-,NA,Yes,Sometimes,Age: Older crew members retiring,-,Certification is too difficult to maintain,Inadequate pay or benefits,Limited advancement opportunities,-,-,-,-,Too few runs or transports,-,-,-,-,NA,No,No,-,-,-,-,Staffing the schedule,-,-,-,-,-,-,-,Policy development and enforcement,-,-,75-99%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
635997156608968265,West Central,"10,000 – 14,999",Private or other non-profit owned or operated,NA,NA,For-profit / private company,NA,No,Basic life support,Advanced life support,-,Specialized life support,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Same,No,Decreased,Yes,Yes,Yes,-,Lack of availability,Lack of trained candidates,-,-,-,Inadequate pay or benefits,Too few runs or transports,-,Time commitment is too great,Childcare responsibilities,-,NA,Yes,Sometimes,-,Excessive time commitment or scheduling conflicts,-,-,Limited advancement opportunities,-,-,-,-,Too few runs or transports,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,-,-,-,-,-,-,-,-,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
636003176794785538,West Central,"Less than 2,500","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,Yes,Basic life support,-,-,-,Volunteer/Paid; on-call compensation (on-call compensation); meets statutory definition of volunteer https://www.revisor.mn.gov/statutes/?id=144E.001#stat.144E.001.15,Staff are paid a stipend while on-call,-,-,-,-,NA,Yes,Worse,Yes,Decreased,Yes,Yes,Yes,Lack of interest,Lack of availability,-,-,-,Training programs are too far away,Inadequate pay or benefits,-,-,Time commitment is too great,-,-,NA,No,Never,-,Excessive time commitment or scheduling conflicts,-,Inadequate pay or benefits,-,-,-,-,-,-,-,-,-,-,NA,Yes,No,Recruitment,-,-,-,Staffing the schedule,-,-,-,-,-,-,-,-,-,-,75-99%,-,-,-,-,-,-,-,-,-,Weekdays,-,-
635986599337136535,West Central,"5,000 – 9,999","Public owned or operated (e.g. city, county authority or joint powers board)",Stand-alone city or county based ambulance service,NA,NA,NA,No,Basic life support,-,Part-time advanced life support,-,Combination of volunteer and paid staff,Staff are paid a stipend while on-call,Staff are paid by the hour on a run,-,-,-,NA,No,Worse,No,Decreased,Yes,Yes,Yes,-,Lack of availability,-,-,-,-,-,-,-,Time commitment is too great,Childcare responsibilities,-,NA,No,Sometimes,Age: Older crew members retiring,Excessive time commitment or scheduling conflicts,-,-,-,-,-,Employer does not allow staff to leave work for a call,-,-,-,-,-,-,NA,Yes,No,Recruitment,Retention,-,-,-,-,-,-,Billing and reimbursement,-,-,-,Policy development and enforcement,-,-,100%,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays,-,Weekends,Holidays
